"id","exchange_id","rate_close","rate_high","rate_low","rate_open","time_close","time_open","time_period_end","time_period_start"
46969,"BTC","23124.156557973","23172.024938483","23105.804394223","23129.983952894","2023-02-28 23:59:00+00","2023-02-28 23:30:00+00","2023-03-01 00:00:00+00","2023-02-28 23:30:00+00"
47402,"BTC","23195.742787295","23203.905928531","23123.909621573","23142.180868204","2023-03-01 00:29:00+00","2023-03-01 00:00:00+00","2023-03-01 00:30:00+00","2023-03-01 00:00:00+00"
47403,"BTC","23094.549831893","23203.006817296","23031.871538228","23173.283274035","2023-03-01 00:59:00+00","2023-03-01 00:30:00+00","2023-03-01 01:00:00+00","2023-03-01 00:30:00+00"
47404,"BTC","23140.411497341","23164.437532955","23079.308847422","23102.930711625","2023-03-01 01:29:00+00","2023-03-01 01:00:00+00","2023-03-01 01:30:00+00","2023-03-01 01:00:00+00"
47405,"BTC","23257.318105322","23277.120153518","23153.113674267","23153.113674267","2023-03-01 01:59:00+00","2023-03-01 01:30:00+00","2023-03-01 02:00:00+00","2023-03-01 01:30:00+00"
47406,"BTC","23265.795171625","23289.224193016","23241.805654797","23250.754088641","2023-03-01 02:29:00+00","2023-03-01 02:00:00+00","2023-03-01 02:30:00+00","2023-03-01 02:00:00+00"
47407,"BTC","23330.188967018","23330.188967018","23241.626828365","23248.737937676","2023-03-01 02:59:00+00","2023-03-01 02:30:00+00","2023-03-01 03:00:00+00","2023-03-01 02:30:00+00"
47408,"BTC","23441.015619836","23483.288665662","23310.539274515","23333.234576245","2023-03-01 03:29:00+00","2023-03-01 03:00:00+00","2023-03-01 03:30:00+00","2023-03-01 03:00:00+00"
47409,"BTC","23438.556287846","23486.019227426","23411.425340965","23425.576397386","2023-03-01 03:59:00+00","2023-03-01 03:30:00+00","2023-03-01 04:00:00+00","2023-03-01 03:30:00+00"
47410,"BTC","23480.621824754","23480.621824754","23432.579818810","23441.410341761","2023-03-01 04:29:00+00","2023-03-01 04:00:00+00","2023-03-01 04:30:00+00","2023-03-01 04:00:00+00"
47411,"BTC","23794.525319236","23808.680846620","23468.297560697","23468.297560697","2023-03-01 04:59:00+00","2023-03-01 04:30:00+00","2023-03-01 05:00:00+00","2023-03-01 04:30:00+00"
47412,"BTC","23669.970861240","23801.991493626","23653.774009402","23789.690457539","2023-03-01 05:29:00+00","2023-03-01 05:00:00+00","2023-03-01 05:30:00+00","2023-03-01 05:00:00+00"
47413,"BTC","23695.837241909","23712.601156985","23640.525132284","23682.926301781","2023-03-01 05:59:00+00","2023-03-01 05:30:00+00","2023-03-01 06:00:00+00","2023-03-01 05:30:00+00"
47414,"BTC","23725.067820697","23725.067820697","23672.888433656","23694.166026663","2023-03-01 06:29:00+00","2023-03-01 06:00:00+00","2023-03-01 06:30:00+00","2023-03-01 06:00:00+00"
47415,"BTC","23750.572666787","23786.357849060","23707.675466923","23730.032048567","2023-03-01 06:59:00+00","2023-03-01 06:30:00+00","2023-03-01 07:00:00+00","2023-03-01 06:30:00+00"
47416,"BTC","23720.866739093","23755.849647593","23700.907109729","23754.265996190","2023-03-01 07:29:00+00","2023-03-01 07:00:00+00","2023-03-01 07:30:00+00","2023-03-01 07:00:00+00"
47417,"BTC","23719.258950531","23726.640740572","23696.592676754","23722.192860650","2023-03-01 07:59:00+00","2023-03-01 07:30:00+00","2023-03-01 08:00:00+00","2023-03-01 07:30:00+00"
47418,"BTC","23739.343079090","23783.758931617","23687.333600901","23717.197407700","2023-03-01 08:29:00+00","2023-03-01 08:00:00+00","2023-03-01 08:30:00+00","2023-03-01 08:00:00+00"
47419,"BTC","23892.764792193","23948.048954429","23727.588902349","23735.792940279","2023-03-01 08:59:00+00","2023-03-01 08:30:00+00","2023-03-01 09:00:00+00","2023-03-01 08:30:00+00"
47420,"BTC","23793.079487213","23877.940205658","23767.596386599","23872.014913209","2023-03-01 09:29:00+00","2023-03-01 09:00:00+00","2023-03-01 09:30:00+00","2023-03-01 09:00:00+00"
47421,"BTC","23765.640603748","23815.580600328","23742.397425970","23793.357813951","2023-03-01 09:59:00+00","2023-03-01 09:30:00+00","2023-03-01 10:00:00+00","2023-03-01 09:30:00+00"
47422,"BTC","23731.499626932","23768.182011990","23679.210162159","23758.016266073","2023-03-01 10:29:00+00","2023-03-01 10:00:00+00","2023-03-01 10:30:00+00","2023-03-01 10:00:00+00"
47423,"BTC","23784.586479351","23784.586479351","23722.020692321","23724.901255498","2023-03-01 10:59:00+00","2023-03-01 10:30:00+00","2023-03-01 11:00:00+00","2023-03-01 10:30:00+00"
47424,"BTC","23748.442084355","23786.366233559","23744.888643973","23778.114221937","2023-03-01 11:29:00+00","2023-03-01 11:00:00+00","2023-03-01 11:30:00+00","2023-03-01 11:00:00+00"
47425,"BTC","23732.694716101","23763.266167082","23707.524811653","23749.730435680","2023-03-01 11:59:00+00","2023-03-01 11:30:00+00","2023-03-01 12:00:00+00","2023-03-01 11:30:00+00"
47426,"BTC","23772.607481080","23772.607481080","23724.175186688","23738.208202759","2023-03-01 12:29:00+00","2023-03-01 12:00:00+00","2023-03-01 12:30:00+00","2023-03-01 12:00:00+00"
47427,"BTC","23727.243266406","23815.387080138","23713.743646465","23788.262826688","2023-03-01 12:59:00+00","2023-03-01 12:30:00+00","2023-03-01 13:00:00+00","2023-03-01 12:30:00+00"
47428,"BTC","23672.206846401","23731.897739341","23672.206846401","23723.289787100","2023-03-01 13:29:00+00","2023-03-01 13:00:00+00","2023-03-01 13:30:00+00","2023-03-01 13:00:00+00"
47429,"BTC","23695.346826614","23708.216564846","23620.246613361","23641.759888385","2023-03-01 13:59:00+00","2023-03-01 13:30:00+00","2023-03-01 14:00:00+00","2023-03-01 13:30:00+00"
47430,"BTC","23690.849051831","23704.038218167","23667.893107869","23691.256039823","2023-03-01 14:29:00+00","2023-03-01 14:00:00+00","2023-03-01 14:30:00+00","2023-03-01 14:00:00+00"
47431,"BTC","23695.564726909","23867.213565696","23595.977900231","23685.413452514","2023-03-01 14:59:00+00","2023-03-01 14:30:00+00","2023-03-01 15:00:00+00","2023-03-01 14:30:00+00"
47432,"BTC","23674.633345019","23716.692779560","23600.980812722","23678.516244461","2023-03-01 15:29:00+00","2023-03-01 15:00:00+00","2023-03-01 15:30:00+00","2023-03-01 15:00:00+00"
47433,"BTC","23703.547752200","23762.973928712","23660.383462476","23682.780440975","2023-03-01 15:59:00+00","2023-03-01 15:30:00+00","2023-03-01 16:00:00+00","2023-03-01 15:30:00+00"
47434,"BTC","23622.189808899","23714.369474587","23564.701049531","23714.369474587","2023-03-01 16:29:00+00","2023-03-01 16:00:00+00","2023-03-01 16:30:00+00","2023-03-01 16:00:00+00"
47435,"BTC","23698.794673856","23737.783940786","23626.038598798","23626.038598798","2023-03-01 16:59:00+00","2023-03-01 16:30:00+00","2023-03-01 17:00:00+00","2023-03-01 16:30:00+00"
47436,"BTC","23697.227583626","23735.925567879","23680.855772924","23695.435891844","2023-03-01 17:29:00+00","2023-03-01 17:00:00+00","2023-03-01 17:30:00+00","2023-03-01 17:00:00+00"
47437,"BTC","23713.108299312","23742.993005748","23683.906926620","23683.906926620","2023-03-01 17:59:00+00","2023-03-01 17:30:00+00","2023-03-01 18:00:00+00","2023-03-01 17:30:00+00"
47438,"BTC","23678.004534980","23724.380335493","23674.069327292","23707.062380757","2023-03-01 18:29:00+00","2023-03-01 18:00:00+00","2023-03-01 18:30:00+00","2023-03-01 18:00:00+00"
47439,"BTC","23693.009985299","23707.898478581","23654.178584288","23680.742170856","2023-03-01 18:59:00+00","2023-03-01 18:30:00+00","2023-03-01 19:00:00+00","2023-03-01 18:30:00+00"
47440,"BTC","23657.330100775","23693.270946388","23634.664095076","23693.270946388","2023-03-01 19:29:00+00","2023-03-01 19:00:00+00","2023-03-01 19:30:00+00","2023-03-01 19:00:00+00"
47441,"BTC","23345.096107489","23650.537810380","23345.096107489","23650.537810380","2023-03-01 19:59:00+00","2023-03-01 19:30:00+00","2023-03-01 20:00:00+00","2023-03-01 19:30:00+00"
47442,"BTC","23419.957945847","23463.321175469","23331.389275586","23357.633449835","2023-03-01 20:29:00+00","2023-03-01 20:00:00+00","2023-03-01 20:30:00+00","2023-03-01 20:00:00+00"
47443,"BTC","23418.991186666","23445.513256773","23391.275114343","23416.166070993","2023-03-01 20:59:00+00","2023-03-01 20:30:00+00","2023-03-01 21:00:00+00","2023-03-01 20:30:00+00"
47444,"BTC","23487.624701287","23487.624701287","23378.878122861","23421.766249742","2023-03-01 21:29:00+00","2023-03-01 21:00:00+00","2023-03-01 21:30:00+00","2023-03-01 21:00:00+00"
47445,"BTC","23542.770736464","23582.598237639","23487.408322616","23494.480867359","2023-03-01 21:59:00+00","2023-03-01 21:30:00+00","2023-03-01 22:00:00+00","2023-03-01 21:30:00+00"
47446,"BTC","23475.608376477","23571.024309139","23446.382091483","23557.171480201","2023-03-01 22:29:00+00","2023-03-01 22:00:00+00","2023-03-01 22:30:00+00","2023-03-01 22:00:00+00"
47447,"BTC","23530.920465297","23549.589159214","23471.813118703","23476.699839251","2023-03-01 22:59:00+00","2023-03-01 22:30:00+00","2023-03-01 23:00:00+00","2023-03-01 22:30:00+00"
47448,"BTC","23562.641676432","23562.641676432","23508.893668820","23535.431167576","2023-03-01 23:29:00+00","2023-03-01 23:00:00+00","2023-03-01 23:30:00+00","2023-03-01 23:00:00+00"
47449,"BTC","23643.904484268","23669.183624971","23554.871035095","23563.579755696","2023-03-01 23:59:00+00","2023-03-01 23:30:00+00","2023-03-02 00:00:00+00","2023-03-01 23:30:00+00"
47882,"BTC","23718.938795214","23786.108520770","23617.471367133","23631.682871677","2023-03-02 00:29:00+00","2023-03-02 00:00:00+00","2023-03-02 00:30:00+00","2023-03-02 00:00:00+00"
47883,"BTC","23604.174097991","23707.918748590","23603.566355755","23703.966245677","2023-03-02 00:59:00+00","2023-03-02 00:30:00+00","2023-03-02 01:00:00+00","2023-03-02 00:30:00+00"
47884,"BTC","23545.801820935","23637.792711002","23545.801820935","23609.882616161","2023-03-02 01:29:00+00","2023-03-02 01:00:00+00","2023-03-02 01:30:00+00","2023-03-02 01:00:00+00"
47885,"BTC","23514.745947380","23582.827822399","23473.229172010","23558.273354609","2023-03-02 01:59:00+00","2023-03-02 01:30:00+00","2023-03-02 02:00:00+00","2023-03-02 01:30:00+00"
47886,"BTC","23529.639794204","23539.721542421","23504.268004885","23517.974270568","2023-03-02 02:29:00+00","2023-03-02 02:00:00+00","2023-03-02 02:30:00+00","2023-03-02 02:00:00+00"
47887,"BTC","23501.495358728","23532.000585942","23458.173807717","23532.000585942","2023-03-02 02:59:00+00","2023-03-02 02:30:00+00","2023-03-02 03:00:00+00","2023-03-02 02:30:00+00"
47888,"BTC","23496.848102297","23507.120683015","23441.861262120","23497.057738252","2023-03-02 03:29:00+00","2023-03-02 03:00:00+00","2023-03-02 03:30:00+00","2023-03-02 03:00:00+00"
47889,"BTC","23497.463104908","23511.131729942","23475.104198418","23500.696053747","2023-03-02 03:59:00+00","2023-03-02 03:30:00+00","2023-03-02 04:00:00+00","2023-03-02 03:30:00+00"
47890,"BTC","23488.542240995","23497.615650095","23473.657237176","23497.615650095","2023-03-02 04:29:00+00","2023-03-02 04:00:00+00","2023-03-02 04:30:00+00","2023-03-02 04:00:00+00"
47891,"BTC","23540.838209701","23540.838209701","23488.762099481","23488.762099481","2023-03-02 04:59:00+00","2023-03-02 04:30:00+00","2023-03-02 05:00:00+00","2023-03-02 04:30:00+00"
47892,"BTC","23488.152599911","23545.428662812","23485.215691815","23538.845655346","2023-03-02 05:29:00+00","2023-03-02 05:00:00+00","2023-03-02 05:30:00+00","2023-03-02 05:00:00+00"
47893,"BTC","23443.152713253","23488.788230042","23427.341065208","23481.656250602","2023-03-02 05:59:00+00","2023-03-02 05:30:00+00","2023-03-02 06:00:00+00","2023-03-02 05:30:00+00"
47894,"BTC","23468.383917125","23468.383917125","23387.331633448","23447.803273383","2023-03-02 06:29:00+00","2023-03-02 06:00:00+00","2023-03-02 06:30:00+00","2023-03-02 06:00:00+00"
47895,"BTC","23443.627051801","23471.413273123","23438.065079751","23468.472615379","2023-03-02 06:59:00+00","2023-03-02 06:30:00+00","2023-03-02 07:00:00+00","2023-03-02 06:30:00+00"
47896,"BTC","23360.002144645","23446.440903008","23344.189188477","23439.757178260","2023-03-02 07:29:00+00","2023-03-02 07:00:00+00","2023-03-02 07:30:00+00","2023-03-02 07:00:00+00"
47897,"BTC","23394.618632801","23414.418476591","23370.099686316","23386.712811317","2023-03-02 07:59:00+00","2023-03-02 07:30:00+00","2023-03-02 08:00:00+00","2023-03-02 07:30:00+00"
47898,"BTC","23408.355267434","23408.355267434","23375.908494118","23392.946703474","2023-03-02 08:29:00+00","2023-03-02 08:00:00+00","2023-03-02 08:30:00+00","2023-03-02 08:00:00+00"
47899,"BTC","23443.351034311","23463.010996146","23357.765880824","23410.006417388","2023-03-02 08:59:00+00","2023-03-02 08:30:00+00","2023-03-02 09:00:00+00","2023-03-02 08:30:00+00"
47900,"BTC","23446.758965236","23454.278458501","23422.946649758","23446.183464750","2023-03-02 09:29:00+00","2023-03-02 09:00:00+00","2023-03-02 09:30:00+00","2023-03-02 09:00:00+00"
47901,"BTC","23404.029899523","23460.933214887","23404.029899523","23453.220066217","2023-03-02 09:59:00+00","2023-03-02 09:30:00+00","2023-03-02 10:00:00+00","2023-03-02 09:30:00+00"
47902,"BTC","23384.020805893","23416.892125134","23367.301146443","23402.398277624","2023-03-02 10:29:00+00","2023-03-02 10:00:00+00","2023-03-02 10:30:00+00","2023-03-02 10:00:00+00"
47903,"BTC","23373.647277125","23414.305727320","23344.401093947","23398.068124448","2023-03-02 10:59:00+00","2023-03-02 10:30:00+00","2023-03-02 11:00:00+00","2023-03-02 10:30:00+00"
47904,"BTC","23380.870330666","23391.672974102","23362.958187961","23377.830841987","2023-03-02 11:29:00+00","2023-03-02 11:00:00+00","2023-03-02 11:30:00+00","2023-03-02 11:00:00+00"
47905,"BTC","23416.522795050","23428.309346522","23385.282598912","23391.166911775","2023-03-02 11:59:00+00","2023-03-02 11:30:00+00","2023-03-02 12:00:00+00","2023-03-02 11:30:00+00"
47906,"BTC","23356.213396833","23429.874847352","23356.213396833","23416.442048628","2023-03-02 12:29:00+00","2023-03-02 12:00:00+00","2023-03-02 12:30:00+00","2023-03-02 12:00:00+00"
47907,"BTC","23348.788853925","23388.456518475","23328.931399408","23350.994581090","2023-03-02 12:59:00+00","2023-03-02 12:30:00+00","2023-03-02 13:00:00+00","2023-03-02 12:30:00+00"
47908,"BTC","23364.315837466","23396.442084580","23278.154315011","23355.505252034","2023-03-02 13:29:00+00","2023-03-02 13:00:00+00","2023-03-02 13:30:00+00","2023-03-02 13:00:00+00"
47909,"BTC","23286.449937560","23384.186491685","23286.449937560","23372.231111693","2023-03-02 13:54:00+00","2023-03-02 13:30:00+00","2023-03-02 14:00:00+00","2023-03-02 13:30:00+00"
47910,"BTC","23301.421696125","23345.258902368","23218.136777407","23307.260384079","2023-03-02 14:29:00+00","2023-03-02 14:00:00+00","2023-03-02 14:30:00+00","2023-03-02 14:00:00+00"
47911,"BTC","23297.860172348","23329.234268003","23254.551252704","23304.118423008","2023-03-02 14:59:00+00","2023-03-02 14:30:00+00","2023-03-02 15:00:00+00","2023-03-02 14:30:00+00"
47912,"BTC","23338.398267003","23367.841808162","23287.376646768","23309.290976763","2023-03-02 15:29:00+00","2023-03-02 15:00:00+00","2023-03-02 15:30:00+00","2023-03-02 15:00:00+00"
47913,"BTC","23372.951101386","23375.156599633","23319.344091377","23339.359830713","2023-03-02 15:59:00+00","2023-03-02 15:30:00+00","2023-03-02 16:00:00+00","2023-03-02 15:30:00+00"
47914,"BTC","23335.660575647","23381.219110626","23335.660575647","23360.456168934","2023-03-02 16:29:00+00","2023-03-02 16:00:00+00","2023-03-02 16:30:00+00","2023-03-02 16:00:00+00"
47915,"BTC","23273.015124359","23328.162638705","23263.268847277","23320.167756844","2023-03-02 16:59:00+00","2023-03-02 16:30:00+00","2023-03-02 17:00:00+00","2023-03-02 16:30:00+00"
47916,"BTC","23301.059077265","23301.059077265","23234.015974229","23278.069627190","2023-03-02 17:29:00+00","2023-03-02 17:00:00+00","2023-03-02 17:30:00+00","2023-03-02 17:00:00+00"
47917,"BTC","23269.339978294","23304.357464181","23234.137041668","23291.003338422","2023-03-02 17:59:00+00","2023-03-02 17:30:00+00","2023-03-02 18:00:00+00","2023-03-02 17:30:00+00"
47918,"BTC","23285.002301914","23310.972260088","23261.248102261","23267.797838310","2023-03-02 18:29:00+00","2023-03-02 18:00:00+00","2023-03-02 18:30:00+00","2023-03-02 18:00:00+00"
47919,"BTC","23439.623603934","23439.623603934","23279.438585134","23284.752666149","2023-03-02 18:59:00+00","2023-03-02 18:30:00+00","2023-03-02 19:00:00+00","2023-03-02 18:30:00+00"
47920,"BTC","23483.996370917","23489.654894499","23401.247591623","23440.734766424","2023-03-02 19:29:00+00","2023-03-02 19:00:00+00","2023-03-02 19:30:00+00","2023-03-02 19:00:00+00"
47921,"BTC","23456.097283754","23483.270886536","23429.358432577","23469.032668693","2023-03-02 19:59:00+00","2023-03-02 19:30:00+00","2023-03-02 20:00:00+00","2023-03-02 19:30:00+00"
47922,"BTC","23466.696166052","23491.750566608","23428.195684663","23464.760541814","2023-03-02 20:29:00+00","2023-03-02 20:00:00+00","2023-03-02 20:30:00+00","2023-03-02 20:00:00+00"
47923,"BTC","23459.510572321","23555.690980824","23455.123507861","23476.792051166","2023-03-02 20:59:00+00","2023-03-02 20:30:00+00","2023-03-02 21:00:00+00","2023-03-02 20:30:00+00"
47924,"BTC","23456.447521214","23467.522820599","23427.389579399","23465.359603462","2023-03-02 21:29:00+00","2023-03-02 21:00:00+00","2023-03-02 21:30:00+00","2023-03-02 21:00:00+00"
47925,"BTC","23420.500134473","23452.042068193","23407.643793736","23452.042068193","2023-03-02 21:59:00+00","2023-03-02 21:30:00+00","2023-03-02 22:00:00+00","2023-03-02 21:30:00+00"
47926,"BTC","23533.743896008","23533.743896008","23409.313752929","23409.313752929","2023-03-02 22:29:00+00","2023-03-02 22:00:00+00","2023-03-02 22:30:00+00","2023-03-02 22:00:00+00"
47927,"BTC","23458.298479742","23552.213144052","23458.298479742","23533.219859792","2023-03-02 22:59:00+00","2023-03-02 22:30:00+00","2023-03-02 23:00:00+00","2023-03-02 22:30:00+00"
47928,"BTC","23444.023313640","23496.583960991","23441.791928157","23462.280181873","2023-03-02 23:29:00+00","2023-03-02 23:00:00+00","2023-03-02 23:30:00+00","2023-03-02 23:00:00+00"
47929,"BTC","23464.480865156","23491.813833997","23441.975665447","23453.368634555","2023-03-02 23:59:00+00","2023-03-02 23:30:00+00","2023-03-03 00:00:00+00","2023-03-02 23:30:00+00"
48362,"BTC","23419.886287829","23472.909024082","23415.102898816","23467.008299060","2023-03-03 00:29:00+00","2023-03-03 00:00:00+00","2023-03-03 00:30:00+00","2023-03-03 00:00:00+00"
48363,"BTC","23420.341791834","23454.819820737","23408.341400003","23409.930579041","2023-03-03 00:59:00+00","2023-03-03 00:30:00+00","2023-03-03 01:00:00+00","2023-03-03 00:30:00+00"
48364,"BTC","22873.841437665","23421.520334992","22873.841437665","23418.443616399","2023-03-03 01:29:00+00","2023-03-03 01:00:00+00","2023-03-03 01:30:00+00","2023-03-03 01:00:00+00"
48365,"BTC","22194.802177655","22852.575922625","22121.381118751","22852.575922625","2023-03-03 01:59:00+00","2023-03-03 01:30:00+00","2023-03-03 02:00:00+00","2023-03-03 01:30:00+00"
48366,"BTC","22391.842332188","22406.072811863","22171.148468781","22171.148468781","2023-03-03 02:29:00+00","2023-03-03 02:00:00+00","2023-03-03 02:30:00+00","2023-03-03 02:00:00+00"
